"SETTLEMENT_DATE","SETTLEMENT_PERIOD","ND","TSD","ENGLAND_WALES_DEMAND","EMBEDDED_WIND_GENERATION","EMBEDDED_WIND_CAPACITY","EMBEDDED_SOLAR_GENERATION","EMBEDDED_SOLAR_CAPACITY","NON_BM_STOR","PUMP_STORAGE_PUMPING","SCOTTISH_TRANSFER","IFA_FLOW","IFA2_FLOW","BRITNED_FLOW","MOYLE_FLOW","EAST_WEST_FLOW","NEMO_FLOW","NSL_FLOW","ELECLINK_FLOW","VIKING_FLOW"
"2023-01-05",38,34941,37144,32723,3604,6545,0,15015,0,3,5360,-405,-498,103,32,0,-194,-154,-349,0
"2023-01-05",39,34003,34612,31929,3627,6545,0,15015,0,9,5169,16,66,338,129,5,466,114,121,0
"2023-01-05",40,32382,32987,30398,3649,6545,0,15015,0,5,5153,58,124,372,25,64,518,174,165,0
"2023-01-05",41,31308,31994,29419,3685,6545,0,15015,0,8,5325,607,453,641,-37,-41,389,502,331,0
"2023-01-05",42,29977,30787,28188,3721,6545,0,15015,0,13,5260,658,483,645,-49,-148,379,533,345,0
"2023-01-05",43,28556,29257,26927,3719,6545,0,15015,0,14,5420,419,413,169,-49,-38,327,249,273,0
"2023-01-05",44,26984,27684,25499,3716,6545,0,15015,0,17,5355,390,398,131,-49,-34,323,183,261,0
"2023-01-05",45,25255,26667,23886,3694,6545,0,15015,0,15,5415,-364,-164,159,-42,0,22,-192,-35,0
"2023-01-05",46,23916,25763,22668,3672,6545,0,15015,0,239,5659,-434,-213,161,-17,0,1,-271,-73,0
"2023-01-05",47,22319,26323,21170,3633,6545,0,15015,0,815,5727,-937,35,404,-16,56,-224,-650,-762,0
"2023-01-05",48,21394,26038,20316,3594,6545,0,15018,0,1229,5511,-981,49,423,26,14,-286,-724,-824,0
"2023-01-06",1,21067,26052,20057,3594,6545,0,15018,0,1067,5568,-972,-489,429,63,0,-36,-1002,-819,0
"2023-01-06",2,21563,26825,20613,3594,6545,0,15018,0,1282,6061,-971,-530,427,122,0,-18,-1044,-817,0
"2023-01-06",3,21177,26188,20279,3538,6545,0,15018,0,1341,6071,-1010,74,111,94,0,-303,-1044,-713,0
"2023-01-06",4,20581,25607,19753,3481,6545,0,15018,0,1335,5936,-1013,128,102,3,0,-325,-1044,-709,0
"2023-01-06",5,20179,25356,19441,3495,6545,0,15018,0,1248,5906,-1009,-32,226,-63,0,-231,-1044,-950,0
"2023-01-06",6,19887,25263,19145,3509,6545,0,15018,0,1333,5933,-1008,-50,239,-147,0,-224,-1044,-970,0
"2023-01-06",7,19641,25637,18911,3528,6545,0,15018,0,1285,5925,-1014,-192,-465,-195,0,-324,-1044,-877,0
"2023-01-06",8,19295,25513,18524,3547,6545,0,15018,0,1327,5756,-1015,-204,-566,-269,0,-331,-1036,-870,0
"2023-01-06",9,18865,24880,18211,3533,6545,0,15018,0,1316,5102,-1023,-133,-611,-349,0,-147,-919,-917,0
"2023-01-06",10,18714,24624,18115,3518,6545,0,15018,0,1299,4854,-1020,-122,-588,-349,0,-134,-878,-920,0
"2023-01-06",11,19373,24098,18690,3519,6545,0,15018,0,1290,4146,-687,225,165,-350,-48,-406,-494,-850,0
"2023-01-06",12,20225,24654,19527,3519,6545,0,15018,0,1175,4317,-660,258,192,-312,-10,-422,-413,-837,0
"2023-01-06",13,22760,25815,21867,3487,6545,0,15018,0,664,4433,-961,315,346,-347,0,208,-37,-446,0
"2023-01-06",14,24900,27232,23897,3454,6545,0,15018,0,26,4978,-956,320,364,-288,-81,258,43,-381,0
"2023-01-06",15,27715,28943,26429,3432,6545,0,15018,0,14,4441,224,287,849,-382,-232,345,413,738,0
"2023-01-06",16,29658,31109,28256,3409,6545,0,15018,0,17,4976,956,290,887,-450,-384,352,491,851,0
"2023-01-06",17,31003,32581,29418,3386,6545,7,15018,0,15,5023,956,673,372,-450,-513,707,860,896,0
"2023-01-06",18,31673,33263,29989,3363,6545,295,15018,0,12,5167,956,713,327,-450,-528,733,924,902,0
"2023-01-06",19,32327,33917,30524,3309,6545,834,15018,0,12,5071,998,963,9,-450,-528,962,1073,990,0
"2023-01-06",20,32390,33978,30512,3254,6545,1289,15018,0,10,4972,1000,986,0,-450,-528,979,1095,998,0
"2023-01-06",21,32346,33932,30416,3217,6545,1732,15018,0,8,5041,1000,889,624,-450,-528,979,1095,963,0
"2023-01-06",22,32165,33734,30225,3179,6545,2226,15018,0,7,5029,1000,874,782,-450,-512,979,1095,960,0
"2023-01-06",23,31994,33435,30035,3143,6545,2169,15018,0,7,4993,1000,540,960,-450,-384,998,1095,996,0
"2023-01-06",24,31974,33308,30004,3107,6545,2396,15018,0,7,5107,1000,515,972,-429,-298,999,1095,998,0
"2023-01-06",25,32502,33569,30393,3012,6545,2430,15018,0,6,4928,1000,951,959,-309,-152,999,1095,998,0
"2023-01-06",26,32518,33516,30299,2917,6545,1934,15018,0,7,4485,999,990,957,-327,-64,999,1095,998,0
"2023-01-06",27,32522,33369,30207,2763,6545,1786,15018,0,4,4105,1001,893,493,-199,-44,822,1095,999,0
"2023-01-06",28,32341,33078,29962,2609,6545,1544,15018,0,6,4061,1001,886,457,-56,-75,809,1095,999,0
"2023-01-06",29,32587,33194,30100,2470,6545,943,15018,0,7,4010,1000,983,630,63,57,849,1095,999,0
"2023-01-06",30,32812,33417,30189,2330,6545,553,15018,0,5,3601,998,988,643,133,14,851,1072,999,0
"2023-01-06",31,33410,34012,30638,2288,6545,235,15018,0,2,3280,908,748,763,117,0,882,703,999,0
"2023-01-06",32,34347,34949,31379,2245,6545,31,15018,0,2,2870,900,728,776,148,0,884,671,999,0
"2023-01-06",33,35686,36288,32535,2291,6545,0,15018,0,2,2559,985,967,954,218,0,1006,1040,999,0
"2023-01-06",34,36868,37470,33660,2337,6545,0,15018,0,2,2516,998,989,975,174,0,1014,1095,999,0
"2023-01-06",35,37247,37849,33927,2379,6545,0,15018,0,2,2274,769,947,1000,103,0,1019,1095,998,0
"2023-01-06",36,37092,37694,33817,2421,6545,0,15018,0,2,2398,746,942,1002,26,0,1019,1095,995,0
"2023-01-06",37,36464,37065,33341,2485,6545,0,15018,0,1,2526,408,804,943,121,0,954,1095,806,0
"2023-01-06",38,35674,36276,32635,2548,6545,0,15018,0,2,2774,381,792,942,50,0,949,1095,792,0
"2023-01-06",39,34542,35149,31655,2661,6545,0,15018,0,7,2884,418,824,970,129,0,886,1095,958,0
"2023-01-06",40,32817,33423,30088,2773,6545,0,15018,0,6,3218,421,829,973,87,0,881,1095,974,0
"2023-01-06",41,31428,32053,28800,2881,6545,0,15018,0,7,3366,402,929,1001,-18,0,986,1095,951,0
"2023-01-06",42,30059,30793,27621,2988,6545,0,15018,0,10,3674,400,929,1002,-124,0,989,1095,948,0
"2023-01-06",43,28359,29323,26040,3119,6545,0,15018,0,125,3456,759,345,873,-239,0,319,1095,847,0
"2023-01-06",44,26888,27899,24752,3249,6545,0,15018,0,126,3136,847,278,794,-227,-58,265,1073,832,0
"2023-01-06",45,25120,27036,23168,3368,6545,0,15018,0,41,3542,600,-488,8,-358,-209,-220,723,565,0
"2023-01-06",46,23670,26223,21952,3487,6545,0,15018,0,326,3526,577,-563,0,-449,-360,-255,647,538,0
"2023-01-06",47,21779,26115,20257,3563,6545,0,15018,0,755,4314,246,-717,-629,-450,-500,-685,277,339,0
"2023-01-06",48,20970,25699,19631,3638,6545,0,15018,0,911,4611,215,-735,-789,-450,-527,-717,210,322,0
"2023-01-07",1,20474,25961,19237,3702,6545,0,15018,0,1218,4847,-34,-998,-815,-451,-527,-844,17,344,0
"2023-01-07",2,21168,26669,19903,3765,6545,0,15018,0,1168,5130,-34,-1022,-816,-451,-527,-853,-30,349,0
"2023-01-07",3,20765,26842,19563,3787,6545,0,15018,0,1152,4963,-25,-1018,-1001,-451,-527,-1010,-293,475,0
"2023-01-07",4,20063,26281,18934,3809,6545,0,15018,0,1204,5063,-34,-1017,-1008,-451,-527,-1021,-356,486,0
"2023-01-07",5,19397,26021,18361,3818,6545,0,15018,0,1252,4947,109,-1025,-1011,-451,-527,-1021,-737,486,0
"2023-01-07",6,18850,25520,17935,3826,6545,0,15018,0,1255,4666,132,-1025,-1010,-425,-527,-1021,-807,483,0
"2023-01-07",7,18476,25144,17432,3802,6545,0,15018,0,1246,4248,61,-1025,-910,-351,-527,-996,-1013,346,0
"2023-01-07",8,18121,24802,16921,3778,6545,0,15018,0,1237,4097,54,-1025,-903,-351,-527,-994,-1044,334,0
"2023-01-07",9,17775,24549,16489,3698,6545,0,15018,0,1229,3726,-108,-1025,-921,-351,-485,-1011,-1044,332,0
"2023-01-07",10,17652,24285,16336,3618,6545,0,15018,0,1223,3500,-110,-1023,-923,-351,-366,-1010,-1027,315,0
"2023-01-07",11,18020,23659,16598,3504,6545,0,15018,0,1141,3201,-4,-901,-654,-362,-214,-399,-756,-608,0
"2023-01-07",12,18364,23820,16824,3389,6545,0,15018,0,1156,2822,4,-880,-616,-314,-157,-352,-692,-689,0
"2023-01-07",13,19481,23286,17824,3293,6545,0,15018,0,1149,2693,232,-360,-615,-164,-81,6,-312,-524,0
"2023-01-07",14,20357,23445,18651,3197,6545,0,15018,0,796,2476,247,-312,-615,-31,32,33,-232,-502,0
"2023-01-07",15,21835,23788,19946,3097,6545,0,15018,0,315,2102,749,-385,-519,-62,-29,557,142,-43,0
"2023-01-07",16,22664,24156,20599,2996,6545,0,15018,0,16,1743,795,-379,-497,0,40,596,222,5,0
"2023-01-07",17,24573,25285,22271,2924,6545,0,15018,0,112,1532,988,438,268,50,6,972,592,355,0
"2023-01-07",18,25855,26467,23439,2852,6545,9,15018,0,12,1934,1004,520,317,192,85,999,671,396,0
"2023-01-07",19,27076,27688,24610,2815,6545,59,15018,0,12,1602,1005,951,949,185,11,999,1040,948,0
"2023-01-07",20,27855,28457,25312,2778,6545,139,15018,0,2,1777,1005,992,1001,285,0,999,1095,998,0
"2023-01-07",21,28467,29069,25866,2827,6545,315,15018,0,2,2261,1005,991,1002,334,0,999,1095,998,0
"2023-01-07",22,28760,29362,26153,2875,6545,499,15018,0,2,2431,1005,991,1002,399,9,999,1095,998,0
"2023-01-07",23,29125,29731,26583,2919,6545,726,15018,0,6,2762,1005,991,1002,399,128,999,1095,997,0
"2023-01-07",24,29269,29877,26814,2963,6545,1162,15018,0,8,3155,1005,991,1002,399,279,999,1095,998,0
"2023-01-07",25,29371,29983,27013,3013,6545,1432,15018,0,12,3008,1005,991,1002,399,426,999,1095,997,0
"2023-01-07",26,29143,29953,26933,3063,6545,1492,15018,0,210,3329,1005,992,1002,399,421,999,1095,998,0
"2023-01-07",27,28770,29532,26745,3073,6545,1636,15018,0,162,3360,1005,992,1002,400,495,999,1095,997,0
"2023-01-07",28,28642,29467,26597,3083,6545,1465,15018,0,225,3325,1005,991,1002,400,504,999,1095,997,0
"2023-01-07",29,28445,29177,26462,3098,6545,949,15018,0,132,3007,1005,956,878,400,469,999,1095,998,0
"2023-01-07",30,28416,29033,26448,3113,6545,605,15018,0,17,3187,1005,953,874,400,351,999,1095,998,0
"2023-01-07",31,28823,29437,26929,3112,6545,295,15018,0,14,3435,1005,988,970,400,425,994,1095,997,0
"2023-01-07",32,29349,29955,27532,3110,6545,52,15018,0,6,3901,1005,989,977,400,380,994,1095,997,0
"2023-01-07",33,30457,31061,28530,3239,6545,0,15018,0,4,4413,1005,858,829,400,342,979,1095,997,0
"2023-01-07",34,32197,32798,30014,3367,6545,0,15018,0,1,4832,1004,848,824,400,281,977,1095,997,0
"2023-01-07",35,33260,33860,31035,3489,6545,0,15018,0,0,5063,1006,979,996,399,276,1016,1095,997,0
"2023-01-07",36,33447,34047,31323,3611,6545,0,15018,0,0,5239,1002,991,1001,399,262,1019,1095,997,0
"2023-01-07",37,32887,33488,30957,3690,6545,0,15018,0,1,5326,999,969,1003,399,120,1019,1095,997,0
"2023-01-07",38,31923,32526,30135,3768,6545,0,15018,0,3,5114,999,967,1003,319,112,1019,1084,995,0
"2023-01-07",39,30686,31297,29027,3788,6545,0,15018,0,11,5116,1255,901,932,172,16,1019,900,864,0
"2023-01-07",40,29411,30029,27878,3808,6545,0,15018,0,18,5080,1279,887,913,176,0,1019,849,849,0
"2023-01-07",41,28002,28619,26550,3843,6545,0,15018,0,17,5484,273,401,524,305,47,736,478,680,0
"2023-01-07",42,27236,27887,25903,3878,6545,0,15018,0,20,5503,158,348,506,247,-31,708,400,662,0
"2023-01-07",43,25836,27994,24411,3903,6545,0,15018,0,11,6053,-843,-111,-544,334,30,-49,27,536,0
"2023-01-07",44,24878,27449,23609,3928,6545,0,15018,0,19,5803,-949,-158,-678,275,66,-114,-53,521,0
"2023-01-07",45,23294,27583,22130,3943,6545,0,15018,0,194,5804,-1258,-436,-798,371,216,-576,-427,324,0
"2023-01-07",46,22649,27614,21544,3957,6545,0,15018,0,692,5839,-1283,-468,-806,399,323,-609,-507,293,0
"2023-01-07",47,21286,27305,20336,3978,6545,0,15018,0,1257,5787,-1130,-855,-296,337,314,-492,-890,-499,0
"2023-01-07",48,20635,26785,19754,3999,6545,0,15018,0,1289,5937,-1116,-890,-255,187,165,-484,-946,-570,0
"2023-01-08",1,20573,26574,19745,3980,6545,0,15018,0,1332,6023,-1073,-822,-243,195,20,-428,-932,-571,0
"2023-01-08",2,21360,27198,20312,3960,6545,0,15018,0,1179,6137,-1070,-815,-242,334,45,-424,-936,-572,0
"2023-01-08",3,20932,27028,20018,3891,6545,0,15018,0,1268,5940,-1275,-766,-110,319,3,-475,-1030,-572,0
"2023-01-08",4,20337,26519,19438,3821,6545,0,15018,0,1267,5920,-1292,-762,-104,268,-58,-479,-1044,-576,0
"2023-01-08",5,19959,27076,19093,3735,6545,0,15018,0,1317,6047,-1450,-773,-328,381,-172,-597,-1044,-836,0
"2023-01-08",6,19476,26764,18624,3649,6545,0,15018,0,1299,5991,-1462,-776,-358,389,-286,-606,-1044,-857,0
"2023-01-08",7,18964,26172,18218,3538,6545,0,15018,0,1246,5729,-1186,-893,-733,399,-211,-588,-1044,-707,0
"2023-01-08",8,18500,25848,17717,3427,6545,0,15018,0,1295,5899,-1163,-903,-761,400,-302,-587,-1044,-693,0
"2023-01-08",9,18243,25691,17485,3322,6545,0,15018,0,1223,6006,-1222,-857,-779,400,-233,-796,-1044,-694,0
"2023-01-08",10,18153,25503,17426,3216,6545,0,15018,0,1071,5960,-1227,-853,-779,400,-270,-811,-1044,-695,0
"2023-01-08",11,18396,25274,17621,3197,6545,0,15018,0,1206,5744,-1240,-894,-453,400,-265,-392,-1044,-784,0
"2023-01-08",12,18573,25273,17728,3178,6545,0,15018,0,1139,5668,-1242,-900,-432,390,-186,-362,-1044,-795,0
"2023-01-08",13,19362,26712,18542,3182,6545,0,15018,0,1153,5909,-1375,-1015,-748,303,-200,-300,-1044,-915,0
"2023-01-08",14,20003,27167,19144,3185,6545,0,15018,0,1102,5974,-1381,-1015,-754,386,-59,-296,-1044,-913,0
"2023-01-08",15,20816,25654,19979,3191,6545,0,15018,0,765,5786,-932,-356,-766,348,0,-211,-1044,-164,0
"2023-01-08",16,21410,25576,20551,3197,6545,0,15018,0,346,5889,-889,-289,-717,288,57,-204,-1028,-93,0
"2023-01-08",17,22726,25041,21774,3222,6545,6,15018,0,551,5222,-393,125,85,162,30,257,-771,184,0
"2023-01-08",18,23619,25464,22599,3246,6545,263,15018,0,198,5036,-338,168,103,224,117,291,-709,215,0
"2023-01-08",19,25236,26218,24038,3273,6545,749,15018,0,53,4801,297,395,427,119,27,373,-329,663,0
"2023-01-08",20,25982,26849,24607,3299,6545,1203,15018,0,18,4654,360,418,478,6,0,379,-249,706,0
"2023-01-08",21,27079,27806,25661,3374,6545,1440,15018,0,16,4533,966,553,413,-63,-48,597,126,884,0
"2023-01-08",22,27729,28566,26243,3449,6545,1184,15018,0,9,4846,1017,568,409,-214,-14,613,205,901,0
"2023-01-08",23,28528,29598,26924,3490,6545,1496,15018,0,11,4940,786,764,559,-352,-107,542,575,990,0
"2023-01-08",24,29281,30395,27546,3531,6545,1288,15018,0,8,5116,769,784,576,-313,-193,536,653,998,0
"2023-01-08",25,29889,31246,28046,3570,6545,1343,15018,0,10,4996,936,879,903,-409,-338,624,1023,998,0
"2023-01-08",26,30068,31387,28117,3608,6545,1239,15018,0,12,4781,959,889,927,-345,-362,630,1080,998,0
"2023-01-08",27,30480,31888,28546,3544,6545,1114,15018,0,63,4552,1458,983,1000,-383,-362,974,1094,997,0
"2023-01-08",28,30593,31979,28633,3479,6545,916,15018,0,5,4274,1502,992,1003,-415,-366,999,1095,997,0
"2023-01-08",29,31023,32321,28969,3334,6545,826,15018,0,4,4004,1502,992,1002,-424,-270,999,1095,997,0
"2023-01-08",30,31299,32501,29146,3188,6545,539,15018,0,10,3943,1502,991,1002,-375,-217,999,1095,997,0
"2023-01-08",31,31939,33190,29659,3029,6545,281,15018,0,6,3928,1502,992,1002,-322,-323,999,1095,997,0
"2023-01-08",32,33001,34094,30574,2870,6545,95,15018,0,4,4064,1502,992,1002,-268,-221,999,1095,997,0
"2023-01-08",33,34457,35681,31868,2789,6545,1,15018,0,3,3941,1502,992,1002,-391,-230,1018,1095,997,0
"2023-01-08",34,36384,37420,33577,2707,6545,0,15018,0,3,4007,1502,992,1002,-333,-100,1019,1095,997,0
"2023-01-08",35,37209,38310,34119,2673,6545,0,15018,0,2,3658,1502,991,1002,-423,-76,1019,1095,997,0
"2023-01-08",36,36978,38098,33810,2638,6545,0,15018,0,2,3306,1502,991,1002,-445,-73,1019,1095,997,0
"2023-01-08",37,36436,37385,33295,2525,6545,0,15018,0,2,3417,1502,991,1003,-346,-1,1019,1095,997,0
"2023-01-08",38,35627,36577,32516,2412,6545,0,15018,0,2,3481,1502,992,1003,-316,-32,1019,1095,997,0
"2023-01-08",39,34680,35480,31657,2358,6545,0,15018,0,7,3705,1502,991,1002,-193,32,1019,1095,997,0
"2023-01-08",40,33417,34280,30475,2303,6545,0,15018,0,7,3464,1502,992,1002,-256,1,1019,1095,997,0
"2023-01-08",41,32620,33382,29741,2279,6545,0,15018,0,6,3740,1502,992,1002,-156,0,1019,1095,998,0
"2023-01-08",42,31344,32067,28585,2254,6545,0,15018,0,6,3603,1502,992,1002,-84,-33,1019,1095,998,0
"2023-01-08",43,29833,30446,27151,2267,6545,0,15018,0,13,2832,1502,992,1002,34,29,1001,1095,998,0
"2023-01-08",44,28061,28796,25696,2280,6545,0,15018,0,22,2378,1497,992,1003,-63,-50,1000,1072,996,0
"2023-01-08",45,26428,27297,24352,2255,6545,0,15018,0,40,1967,1147,988,979,-214,-15,907,703,909,0
"2023-01-08",46,25273,26551,23194,2230,6545,0,15018,0,322,1472,1115,980,975,-322,-34,900,634,903,0
"2023-01-08",47,23537,25079,21614,2223,6545,0,15018,0,629,1583,881,513,474,-313,11,437,414,974,0
"2023-01-08",48,22402,24198,20647,2215,6545,0,15021,0,974,990,862,472,433,-222,6,402,389,980,0
"2023-01-09",1,22201,24067,20543,2248,6545,0,15021,0,1180,1080,645,655,607,-86,7,462,508,913,0
"2023-01-09",2,22694,24463,21049,2280,6545,0,15021,0,1169,1167,630,671,619,28,90,466,515,908,0
"2023-01-09",3,22429,24201,20798,2253,6545,0,15021,0,1172,1147,876,644,798,79,11,722,343,991,0
"2023-01-09",4,21788,23614,20159,2226,6545,0,15021,0,1176,1200,894,642,810,-1,-49,741,304,998,0
"2023-01-09",5,21206,22939,19640,2229,6545,0,15021,0,1122,1592,808,713,706,63,-11,423,90,983,0
"2023-01-09",6,20876,22692,19300,2232,6545,0,15021,0,1216,1540,796,715,674,90,0,400,48,978,0
"2023-01-09",7,20480,22367,18916,2257,6545,0,15021,0,1161,2081,473,465,111,159,0,509,-126,787,0
"2023-01-09",8,20196,22157,18615,2282,6545,0,15021,0,1205,2149,440,439,102,106,0,517,-156,769,0
"2023-01-09",9,19945,22253,18410,2311,6545,0,15021,0,1191,2696,-136,245,-143,217,3,168,-238,703,0
"2023-01-09",10,20110,22492,18607,2340,6545,0,15021,0,1189,2887,-188,226,-165,200,0,142,-240,692,0
"2023-01-09",11,20851,23170,19296,2402,6545,0,15021,0,553,3332,-338,127,-439,321,17,-311,-78,402,0
"2023-01-09",12,22072,24266,20411,2463,6545,0,15021,0,405,3628,-337,118,-467,400,124,-344,-41,379,0
"2023-01-09",13,25099,25755,23221,2491,6545,0,15021,0,56,3823,498,121,253,373,50,114,170,567,0
"2023-01-09",14,27605,28221,25574,2519,6545,0,15021,0,16,4233,586,134,295,235,119,149,223,587,0
"2023-01-09",15,30920,31591,28582,2584,6545,0,15021,0,71,4112,1352,912,465,87,28,713,595,789,0
"2023-01-09",16,32892,33537,30340,2648,6545,0,15021,0,9,3907,1419,984,485,-36,0,756,673,810,0
"2023-01-09",17,34109,34721,31416,2712,6545,4,15021,0,12,4236,1496,991,965,62,0,971,1041,964,0
"2023-01-09",18,34703,35315,32008,2775,6545,221,15021,0,12,4469,1502,991,985,151,43,987,1095,977,0
"2023-01-09",19,35249,35861,32521,2876,6545,728,15021,0,12,4383,1503,992,541,29,2,891,1095,978,0
"2023-01-09",20,35270,35893,32514,2976,6545,1373,15021,0,14,4524,1503,991,518,-9,0,883,1082,979,0
"2023-01-09",21,34796,35663,32083,3080,6545,1767,15021,0,9,4645,1503,992,-258,51,0,980,879,996,0
"2023-01-09",22,34221,35186,31537,3184,6545,2390,15021,0,6,4494,1503,991,-306,-53,0,986,828,998,0
"2023-01-09",23,33892,35112,31075,3299,6545,2936,15021,0,6,4366,1503,992,-614,12,65,879,505,998,0
"2023-01-09",24,33321,34547,30578,3413,6545,3103,15021,0,7,4573,1503,991,-619,162,144,872,445,998,0
"2023-01-09",25,33239,34125,30479,3458,6545,2844,15021,0,7,4729,1503,975,-274,312,47,829,261,998,0
"2023-01-09",26,33172,34042,30499,3502,6545,2835,15021,0,7,4894,1503,973,-247,399,0,826,238,997,0
"2023-01-09",27,33445,34052,30721,3467,6545,2496,15021,0,7,4765,1470,895,196,400,69,751,305,953,0
"2023-01-09",28,33558,34165,30779,3431,6545,1889,15021,0,7,4663,1468,888,228,400,101,746,316,950,0
"2023-01-09",29,33638,34244,30905,3345,6545,1561,15021,0,6,4617,1498,922,8,374,70,874,329,994,0
"2023-01-09",30,34014,34622,31245,3258,6545,979,15021,0,8,4193,1501,927,0,237,57,884,325,998,0
"2023-01-09",31,34769,35420,31985,3218,6545,533,15021,0,2,3927,1504,986,455,87,-49,531,234,975,0
"2023-01-09",32,35866,36532,33030,3177,6545,133,15021,0,5,3840,1504,992,542,-38,-23,505,244,972,0
"2023-01-09",33,37168,38094,34189,3197,6545,1,15021,0,6,3911,1503,992,718,-184,-136,730,615,939,0
"2023-01-09",34,38693,39874,35582,3216,6545,42,15021,0,2,4040,1502,991,741,-292,-287,746,692,936,0
"2023-01-09",35,39215,40681,36154,3244,6545,21,15021,0,2,4067,1502,992,999,-425,-439,1001,1043,992,0
"2023-01-09",36,39462,41041,36396,3271,6545,0,15021,0,2,4292,1502,991,1003,-450,-527,1019,1095,997,0
"2023-01-09",37,39235,40813,36284,3238,6545,0,15021,0,1,4548,1502,992,816,-450,-527,1020,1095,997,0
"2023-01-09",38,38262,39844,35391,3204,6545,0,15021,0,5,4201,1502,991,809,-450,-527,1019,1095,997,0
"2023-01-09",39,37512,39100,34662,3180,6545,0,15021,0,10,3833,1502,992,829,-450,-528,1008,1095,988,0
"2023-01-09",40,36170,37757,33390,3155,6545,0,15021,0,9,3484,1502,992,831,-450,-528,1007,1095,988,0
"2023-01-09",41,34796,36384,32158,3061,6545,0,15021,0,10,3543,1502,991,996,-450,-528,1018,1095,996,0
"2023-01-09",42,33394,34987,30953,2966,6545,0,15021,0,14,3629,1502,991,1003,-450,-529,1019,1095,997,0
"2023-01-09",43,31870,33463,29535,2850,6545,0,15021,0,16,3466,1502,942,1003,-450,-527,963,1095,966,0
"2023-01-09",44,30348,32022,28136,2733,6545,0,15021,0,96,3174,1500,931,901,-450,-528,957,1072,962,0
"2023-01-09",45,28369,30216,26335,2610,6545,0,15021,0,181,3450,1112,532,-87,-450,-529,447,702,883,0
"2023-01-09",46,26861,28592,24859,2486,6545,0,15021,0,49,3026,1081,497,-104,-450,-528,409,624,873,0
"2023-01-09",47,25174,27122,23291,2362,6545,0,15021,0,425,2963,1030,614,-6,-450,-467,318,253,732,0
"2023-01-09",48,24194,26525,22345,2238,6545,0,15025,0,871,2923,1027,622,0,-450,-410,311,199,720,0
"2023-01-10",1,24003,26441,22244,2208,6545,0,15025,0,1206,2989,927,376,0,-364,-268,526,208,773,0
"2023-01-10",2,24785,26742,23013,2178,6545,0,15025,0,1026,2981,920,354,0,-215,-116,542,232,779,0
"2023-01-10",3,24639,26555,22824,2144,6545,0,15025,0,1246,2990,918,356,0,-70,9,440,602,765,0
"2023-01-10",4,24114,25932,22305,2109,6545,0,15025,0,1152,2871,918,355,0,-66,141,433,654,764,0
"2023-01-10",5,23722,25559,21956,2088,6545,0,15025,0,1237,2878,875,261,283,42,287,596,603,806,0
"2023-01-10",6,23138,24968,21431,2067,6545,0,15025,0,1230,3197,869,252,321,115,328,607,592,810,0
"2023-01-10",7,22520,24282,20830,2096,6545,0,15025,0,1162,3173,570,260,8,264,328,504,534,808,0
"2023-01-10",8,22139,23899,20425,2124,6545,0,15025,0,1160,3250,544,258,0,328,328,496,527,806,0
"2023-01-10",9,21892,23807,20160,2162,6545,0,15025,0,1220,3343,282,116,-95,395,328,305,538,691,0
"2023-01-10",10,21856,23775,20088,2199,6545,0,15025,0,1215,3168,261,103,-104,330,339,291,563,675,0
"2023-01-10",11,22551,24088,20722,2270,6545,0,15025,0,808,3175,235,98,-129,393,473,72,933,361,0
"2023-01-10",12,23614,24796,21680,2340,6545,0,15025,0,451,3357,235,101,-131,400,492,55,993,332,0
"2023-01-10",13,26282,27153,24172,2470,6545,0,15025,0,149,4053,489,321,-6,373,370,-116,1083,256,0
"2023-01-10",14,28799,29542,26571,2600,6545,0,15025,0,14,4741,512,346,0,399,267,-129,1095,254,0
"2023-01-10",15,31522,32571,29094,2768,6545,0,15025,0,4,5011,937,649,-423,399,353,-22,1095,549,0
